id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
21378, [1369 - 5064],1,[16000 - 30000],1,46,0,0,0,0,0,2, unknown,24367,26965,29521,32032,31385, [13738 - 29278],3000,3000,3000,0,2000,0
8374, [1369 - 5064],2,[16000 - 30000],1,51,0,0,0,-2,-2,-2, unknown,20650,0,0,0,0, [13738 - 29278],0,0,0,0,0,0
6831, [1369 - 5064],1,[16000 - 30000],2,23,0,0,0,0,0,2, unknown,9219,10200,9694,9684,9872, [13738 - 29278],1300,500,1000,500,0,0
9560, [1369 - 5064],2,[16000 - 30000],1,42,-1,-1,-1,-1,-1,-1, unknown,499,499,499,499,1148, [13738 - 29278],499,499,499,1148,0,0
17247, [0 - 9760],2,[400000 - 600000],2,25,0,0,0,0,0,0, university,58035,47313,44568,48560,51529, [-3182 - 51072],5000,5000,5000,5000,5000,0
4786, [0 - 9760],1,[400000 - 600000],1,38,-1,-1,-1,-1,-1,-1, university,0,11440,3752,1824,390, [-3182 - 51072],11440,3752,1824,390,390,0
2488, [0 - 9760],2,[400000 - 600000],2,49,1,2,2,2,0,0, university,18132,19530,18950,16510,19386, [-3182 - 51072],3000,0,1000,3000,2000,1
19109, [0 - 9760],1,[400000 - 600000],1,29,-1,0,-1,-1,-1,-1, university,1520,1593,149,1959,1255, [-3182 - 51072],1758,152,1960,1255,4460,0
11124, [0 - 9760],2,[400000 - 600000],1,45,1,-1,-1,-2,-2,-2, university,5220,0,0,0,0, [-3182 - 51072],0,0,0,0,0,1
7795, [0 - 9760],2,[400000 - 600000],1,43,0,0,0,0,0,2, university,71527,66370,43882,41063,29215, [-3182 - 51072],3000,2500,4100,0,5000,0
5082, [0 - 9760],1,[400000 - 600000],2,25,0,0,-1,0,0,-2, university,5934,16637,4000,0,0, [-3182 - 51072],24677,0,0,0,0,0
22599, [0 - 9760],2,[400000 - 600000],1,35,0,0,0,0,0,0, university,62524,88390,63470,55890,51650, [-3182 - 51072],50000,24517,14243,7852,4835,0
12753, [0 - 9760],2,[400000 - 600000],2,31,0,0,0,0,0,0, university,9138,10309,10299,10295,10306, [-3182 - 51072],1331,1321,517,528,600,0
6836, [0 - 3301],2,[450000 - 600000],1,31,-2,-2,-2,-2,-2,-2, graduate school,421,-6,2319,4051,418, [-154 - 53838],0,2325,4063,419,969,0
17742, [0 - 3301],2,[450000 - 600000],1,34,-2,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [-154 - 53838],0,0,0,0,0,1
5911, [0 - 3301],2,[450000 - 600000],2,52,0,0,0,0,0,0, graduate school,194347,202400,46634,47622,50844, [-154 - 53838],11365,1700,1740,4026,2060,0
21957, [0 - 3301],2,[450000 - 600000],1,24,0,0,0,0,0,0, graduate school,4616,5837,6778,6912,7057, [-154 - 53838],1300,1200,247,256,258,0
13594, [0 - 3301],2,[450000 - 600000],2,26,0,0,0,0,0,0, graduate school,26708,25230,26999,27748,28351, [-154 - 53838],2000,3000,1500,1200,1136,0
20808, [0 - 3301],2,[450000 - 600000],1,41,-1,-1,-1,-1,-1,2, graduate school,187,1306,3142,3332,1686, [-154 - 53838],1306,3332,1686,0,1496,0
4837, [0 - 3301],2,[450000 - 600000],1,36,-1,-1,-1,-1,-1,-1, graduate school,501,1251,0,2106,652, [-154 - 53838],1251,0,2106,652,0,1
13104, [0 - 3301],1,[450000 - 600000],2,29,2,0,0,0,0,0, graduate school,10609,14101,17523,18914,28516, [-154 - 53838],4000,4000,2000,10000,4000,0
13444, [0 - 3301],2,[450000 - 600000],1,35,1,2,0,0,0,0, graduate school,28852,29777,29478,30290,27803, [-154 - 53838],1700,1700,1500,1500,1500,0
9166, [1400 - 4990],1,[90000 - 100000],1,31,-1,-1,-1,0,-1,-1, high school,390,780,390,390,0, [28774 - 42674],780,0,390,0,780,1
16810, [1400 - 4990],1,[90000 - 100000],2,32,0,0,0,0,0,0, high school,48765,49453,49827,48930,48748, [28774 - 42674],2110,2324,2000,1920,2000,0
18332, [1400 - 4990],2,[90000 - 100000],1,36,-2,-2,-2,-2,-2,-2, high school,0,0,0,0,0, [28774 - 42674],0,0,0,0,0,0
15619, [1400 - 4990],2,[90000 - 100000],2,32,-1,-1,-1,-1,-1,-1, high school,2999,4896,68,2761,2673, [28774 - 42674],4904,68,2761,2673,1861,0
1967, [1400 - 4990],2,[90000 - 100000],2,34,1,-2,-2,-1,2,2, high school,0,0,347,197,2917, [28774 - 42674],0,347,0,2720,0,1
1776, [1400 - 4990],2,[90000 - 100000],2,27,2,0,0,0,0,0, high school,90719,39902,39200,38531,32991, [28774 - 42674],1600,1280,1310,1432,1088,1
16687, [1400 - 4990],1,[90000 - 100000],2,36,1,2,0,0,0,0, high school,307569,286773,275447,245409,211351, [28774 - 42674],13500,14500,10000,9000,12000,0
9339, [1400 - 4990],1,[90000 - 100000],2,42,1,2,0,0,0,0, high school,9178,7912,4838,10096,10112, [28774 - 42674],1517,194,6700,1000,1500,1
3801, [1400 - 4990],1,[90000 - 100000],1,22,0,0,0,0,0,0, high school,47599,48456,44546,43256,13342, [28774 - 42674],2016,2009,2092,1020,1018,0
14051, [0 - 2100],2,80000,1,58,1,2,2,2,2,2, university,10746,13545,13531,13017,14008, [27458 - 43275],2993,500,0,1200,0,1
13105, [0 - 2100],1,80000,1,28,0,0,0,0,0,0, university,43083,47051,65321,83882,72812, [27458 - 43275],5000,20012,23099,10029,30019,0
23396, [0 - 2100],1,80000,2,29,1,-1,-1,0,-1,2, university,2343,14336,13155,3929,1953, [27458 - 43275],15000,4000,4000,0,1000,0
2136, [0 - 2100],2,80000,2,40,-1,-1,0,0,0,0, university,894,5625,9625,12625,0, [27458 - 43275],5000,4000,3000,0,0,0
21019, [0 - 2100],2,80000,1,54,-1,-1,0,0,0,0, university,7934,20258,52574,19463,20226, [27458 - 43275],20034,52045,7000,8073,30113,0
12657, [0 - 2100],2,80000,2,31,2,2,2,2,2,2, university,30072,30895,31589,32071,32709, [27458 - 43275],1600,1500,1300,1300,1500,1
12740, [0 - 2100],2,80000,1,35,2,-1,-1,-1,-1,-1, university,776,1172,380,776,1172, [27458 - 43275],1172,380,776,1172,380,0
16462, [0 - 2100],1,80000,1,49,-1,-1,-1,0,0,0, university,1148,20752,19397,19581,25071, [27458 - 43275],20752,1051,7120,14928,1177,0
12037, [0 - 2100],2,80000,2,26,-2,-2,-1,2,-1,2, university,2774,740,740,73758,72800, [27458 - 43275],740,0,73758,0,2342,0
7110, [1505 - 2300],1,30000,2,29,-1,-1,-1,-1,-1,-1, university,3300,38526,-93,18681,12399, [28949 - 30003],42497,0,18774,12461,9526,0
19050, [1505 - 2300],1,30000,2,32,0,0,-2,-1,-1,-1, university,-83,-83,458,-7941,156600, [28949 - 30003],0,541,4538,166000,6000,0
1984, [1505 - 2300],1,30000,2,30,-1,-1,-1,-1,-1,-1, university,30404,0,880,150,430, [28949 - 30003],0,880,150,430,747,0
20351, [1505 - 2300],2,30000,1,39,-1,-1,-1,-1,-1,-1, university,31104,17918,19259,26924,19049, [28949 - 30003],17918,19459,26924,19049,7648,0
9304, [1505 - 2300],2,30000,1,45,0,0,2,2,2,2, university,50893,48854,50901,50015,48179, [28949 - 30003],0,3800,1890,0,1850,1
14574, [1505 - 2300],2,30000,2,23,0,0,0,0,0,0, university,38365,38988,38192,28775,16497, [28949 - 30003],4000,1200,592,330,177,0
14484, [1505 - 2300],1,30000,1,55,0,-1,-1,-1,0,0, university,780,0,580,780,0, [28949 - 30003],0,580,200,0,0,0
19007, [1505 - 2300],1,30000,2,27,0,0,0,0,0,0, university,23689,27652,8430,9811,9865, [28949 - 30003],5105,1293,2000,528,3000,0
18103, [1505 - 2300],2,30000,1,43,-1,-1,-1,-1,0,0, university,23190,0,19465,19454,19851, [28949 - 30003],0,19465,389,397,0,0
8577, [179 - 21419],2,[430000 - 460000],2,28,0,0,0,0,0,0, university,107420,107325,108545,105341,106822, [-3768 - 3004],5361,4500,4000,4500,4100,0
12692, [179 - 21419],2,[430000 - 460000],1,39,1,-1,-1,2,2,2, university,174,2071,2036,840,1081, [-3768 - 3004],2071,150,0,931,0,1
658, [179 - 21419],2,[430000 - 460000],1,58,-1,-1,-1,-1,-2,-1, university,199602,720,0,0,1500, [-3768 - 3004],720,0,0,1500,185652,0
22749, [179 - 21419],2,[430000 - 460000],1,29,-1,-1,-2,-2,-2,-1, university,0,0,0,0,1063, [-3768 - 3004],0,0,0,1063,1089,0
752, [179 - 21419],1,[430000 - 460000],1,59,0,0,0,0,0,0, university,48479,49520,18990,19539,19791, [-3768 - 3004],2210,680,855,726,687,0
2082, [179 - 21419],2,[430000 - 460000],2,23,-2,-2,-2,-2,-2,-2, university,0,0,0,0,0, [-3768 - 3004],0,0,0,0,0,0
1323, [179 - 21419],1,[430000 - 460000],2,30,-2,-2,-2,-2,-2,-2, university,1170,0,0,1756,0, [-3768 - 3004],0,0,1756,0,0,0
20204, [179 - 21419],2,[430000 - 460000],2,34,-1,-1,2,-1,-1,-1, university,34163,32800,131200,3950,0, [-3768 - 3004],0,131200,3950,0,716,0
7360, [179 - 21419],1,[430000 - 460000],2,35,0,0,2,2,2,0, university,24727,24031,25579,25030,25526, [-3768 - 3004],0,1949,0,912,2100,1
20875, [1300 - 3000],2,20000,1,34,-1,-1,-1,-1,0,0, university,390,390,11779,11615,11466, [17191 - 18519],390,11779,403,415,406,0
17792, [1300 - 3000],2,20000,1,39,3,2,2,2,2,0, university,114483,118855,125357,121853,124731, [17191 - 18519],6216,10000,0,5000,4552,1
18309, [1300 - 3000],2,20000,2,30,-1,-1,-1,2,-1,-1, university,5899,4080,1935,1656,2351, [17191 - 18519],4080,0,1656,2351,3312,1
23403, [1300 - 3000],1,20000,1,45,1,-1,0,0,0,0, university,34137,33749,28355,29465,30885, [17191 - 18519],1492,1402,2002,2007,6163,0
10873, [1300 - 3000],2,20000,2,32,-1,-1,-1,-1,-1,0, university,5499,1384,2085,5351,3179, [17191 - 18519],1390,2095,5361,15,1894,0
10802, [1300 - 3000],2,20000,2,40,0,0,0,0,0,0, university,73256,66321,66271,62401,61510, [17191 - 18519],4023,5000,5000,5267,3000,0
7692, [1300 - 3000],2,20000,2,24,2,0,0,2,2,2, university,7559,9564,9264,9862,10050, [17191 - 18519],2300,0,900,500,0,0
3411, [1300 - 3000],2,20000,2,24,0,0,0,0,0,0, university,16130,18136,18258,19478,19866, [17191 - 18519],2600,701,1500,705,1000,0
22242, [1300 - 3000],2,20000,2,46,0,0,0,0,0,0, university,132177,132927,131866,130707,129174, [17191 - 18519],5000,4600,5000,4614,5139,0
2228, [297 - 10000],1,[500000 - 520000],2,27,0,0,0,0,-1,-1, university,36112,31992,33361,100,0, [344 - 39345],1790,79,100,1200,0,0
11694, [297 - 10000],2,[500000 - 520000],1,35,0,0,0,0,0,0, university,192058,185995,188649,190700,185912, [344 - 39345],6700,6699,7400,6900,7400,0
13001, [297 - 10000],2,[500000 - 520000],1,32,0,0,0,0,0,0, university,57417,35875,36695,36837,37307, [344 - 39345],1669,1805,1263,1439,1408,0
5227, [297 - 10000],2,[500000 - 520000],2,38,0,0,0,0,0,0, university,27027,24459,23161,22282,20537, [344 - 39345],1319,773,787,757,615,0
8640, [297 - 10000],2,[500000 - 520000],1,53,0,0,0,0,0,0, university,212099,214669,173187,176496,169649, [344 - 39345],6889,6033,6247,6142,6146,1
3653, [297 - 10000],1,[500000 - 520000],2,39,0,0,0,0,0,0, university,8464,9799,10054,9736,9955, [344 - 39345],1500,400,344,371,314,0
11228, [297 - 10000],1,[500000 - 520000],2,54,1,-2,-1,0,0,0, university,0,6244,11108,11428,12233, [344 - 39345],6244,5000,500,1000,1000,0
9384, [297 - 10000],2,[500000 - 520000],1,47,0,0,0,0,0,0, university,47146,48162,48806,49910,51400, [344 - 39345],2102,1746,1890,2400,0,0
5156, [297 - 10000],2,[500000 - 520000],1,61,-1,-1,-1,-1,-1,-1, university,0,780,387,-3,4540, [344 - 39345],780,387,0,4543,1386,0
7388, [0 - 326],2,200000,1,37,0,0,0,0,0,0, university,221963,224949,229577,234221,238960, [-1 - 326],8160,8364,8493,8625,8737,0
14935, [0 - 326],2,200000,1,28,2,0,0,0,0,-2, university,100143,50456,50000,0,0, [-1 - 326],2500,1000,0,0,0,0
4673, [0 - 326],1,200000,1,53,0,0,0,-2,-2,-2, university,6666,0,0,0,0, [-1 - 326],0,0,0,0,0,1
16961, [0 - 326],2,200000,2,28,0,0,0,0,0,0, university,113486,116427,103550,64527,64030, [-1 - 326],6000,4000,3000,2500,3000,0
8408, [0 - 326],1,200000,1,50,0,0,0,0,0,0, university,202740,203537,167013,169395,171648, [-1 - 326],15000,15000,15000,15000,15000,0
2365, [0 - 326],1,200000,2,27,0,0,0,0,0,0, university,29029,26523,20554,19348,17439, [-1 - 326],2037,659,802,640,513,0
48, [0 - 326],2,200000,2,34,-1,3,2,2,2,2, university,1098,782,1166,700,1414, [-1 - 326],0,700,0,1200,0,0
14340, [0 - 326],1,200000,1,48,2,2,2,0,0,2, university,69480,67800,69182,73431,72132, [-1 - 326],0,2512,5400,0,3000,1
17024, [0 - 326],2,200000,2,29,1,-2,-2,-2,-2,-1, university,0,0,0,0,429, [-1 - 326],0,0,0,429,250,0
6527, [4500 - 11760],2,[210000 - 240000],1,50,1,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [124838 - 160879],0,0,0,0,0,0
12031, [4500 - 11760],2,[210000 - 240000],2,26,0,0,0,0,0,0, graduate school,120586,118785,117406,106323,102179, [124838 - 160879],4500,5400,3900,4500,4000,0
23375, [4500 - 11760],1,[210000 - 240000],1,33,-1,-1,0,-1,0,0, graduate school,1094,1508,1862,3676,4961, [124838 - 160879],1100,2103,2500,2000,2000,0
15101, [4500 - 11760],2,[210000 - 240000],1,33,0,0,-1,0,0,0, graduate school,157,30321,29225,29575,28850, [124838 - 160879],33635,1368,1108,958,1353,0
15075, [4500 - 11760],2,[210000 - 240000],1,43,0,0,0,0,0,0, graduate school,110822,107782,84743,78804,76584, [124838 - 160879],5081,6041,3023,4049,6013,0
8044, [4500 - 11760],1,[210000 - 240000],2,24,0,0,0,0,0,-2, graduate school,16391,18045,18055,0,0, [124838 - 160879],2000,1000,0,0,0,0
8558, [4500 - 11760],1,[210000 - 240000],2,33,-2,-2,-2,-2,-2,-2, graduate school,3609,4615,5256,22760,700, [124838 - 160879],4615,5256,22760,700,1992,0
14021, [4500 - 11760],2,[210000 - 240000],1,34,0,0,0,0,0,0, graduate school,101747,100750,98953,99114,101501, [124838 - 160879],3838,3563,3563,4000,3475,0
9227, [4500 - 11760],1,[210000 - 240000],2,24,1,-1,-1,-1,-1,-1, graduate school,150,0,597,0,4740, [124838 - 160879],0,597,0,4740,0,0
1945, [0 - 1070],1,50000,1,35,0,0,0,0,0,0, graduate school,393029,394483,338220,347753,356161, [2332 - 4736],16017,13000,15000,15025,7002,0
20669, [0 - 1070],2,50000,1,49,1,-1,-1,-1,-1,0, graduate school,557,0,2481,13716,19584, [2332 - 4736],0,2481,13716,7100,812,0
23201, [0 - 1070],1,50000,2,26,-1,-1,-1,-1,-1,-1, graduate school,581,581,581,581,581, [2332 - 4736],581,581,581,581,581,0
21336, [0 - 1070],1,50000,1,47,0,0,0,0,0,0, graduate school,54351,56480,57253,59150,0, [2332 - 4736],3000,2500,3000,0,0,0
3290, [0 - 1070],1,50000,1,35,1,2,0,0,0,0, graduate school,198879,202466,168015,169799,171981, [2332 - 4736],8555,10000,6500,7103,6000,0
19822, [0 - 1070],1,50000,1,54,-1,-1,-1,-1,-1,-1, graduate school,9981,7843,6335,4616,7956, [2332 - 4736],7852,6336,4622,7956,5499,0
8365, [0 - 1070],2,50000,2,24,-1,0,0,0,0,0, graduate school,58104,58311,58828,58945,57918, [2332 - 4736],3000,2500,2100,4000,2100,0
11190, [0 - 1070],2,50000,1,33,2,2,0,0,0,0, graduate school,211137,197721,181231,182649,182644, [2332 - 4736],8240,6549,6605,6490,6319,1
4756, [0 - 1070],2,50000,2,30,-1,-1,-1,-1,-1,-1, graduate school,416,416,0,832,416, [2332 - 4736],416,0,832,416,416,1
16398, [1133 - 5654],1,180000,2,47,0,0,0,0,0,0, graduate school,38910,25151,25433,25544,24573, [-23 - 1246],2524,1584,695,686,525,0
14960, [1133 - 5654],2,180000,2,28,-1,-1,-2,-2,-2,-2, graduate school,0,0,0,0,0, [-23 - 1246],0,0,0,0,0,0
19985, [1133 - 5654],2,180000,2,26,-1,-1,-1,0,0,-1, graduate school,776,4059,13522,16416,807, [-23 - 1246],4385,10000,5000,807,657,0
10855, [1133 - 5654],1,180000,1,33,0,0,0,0,0,-1, graduate school,19867,14653,8626,0,1128, [-23 - 1246],2000,0,1790,1128,0,0
14654, [1133 - 5654],2,180000,2,25,-1,-1,-2,-2,-2,-2, graduate school,-632,-632,-632,-632,-632, [-23 - 1246],0,0,0,0,0,0
20726, [1133 - 5654],2,180000,2,28,0,0,0,0,0,0, graduate school,13726,14648,12115,12613,15225, [-23 - 1246],1500,1600,1000,3000,2200,0
17602, [1133 - 5654],2,180000,2,32,0,0,0,0,0,0, graduate school,152810,159907,168200,148987,152224, [-23 - 1246],10000,10000,4183,4465,4352,0
9889, [1133 - 5654],2,180000,1,44,-1,-1,-1,-1,-1,-2, graduate school,6675,-3098,11377,0,0, [-23 - 1246],20,50000,0,0,0,1
22547, [1133 - 5654],2,180000,1,47,0,0,0,0,0,0, graduate school,109473,81439,81425,81039,81162, [-23 - 1246],2972,2853,2739,2852,2873,0
13728, [1281 - 1800],2,20000,1,30,0,0,-1,2,-1,-1, university,4380,1169,779,566,1361, [15476 - 18193],1169,0,567,1365,1834,0
13215, [1281 - 1800],1,20000,1,36,2,2,0,0,0,0, university,86333,88931,92441,102903,105240, [15476 - 18193],4000,5000,12000,4000,6000,1
23280, [1281 - 1800],1,20000,2,29,0,0,0,0,0,0, university,118277,121004,118774,91369,88015, [15476 - 18193],6513,3740,3215,3300,3405,0
16416, [1281 - 1800],1,20000,1,41,1,4,3,2,2,2, university,31350,30575,29784,31288,32634, [15476 - 18193],0,0,2000,2000,0,1
4591, [1281 - 1800],2,20000,2,33,-2,-2,-2,-2,-2,-2, university,0,1264,0,0,1980, [15476 - 18193],1264,0,0,1980,1351,0
1872, [1281 - 1800],1,20000,2,24,8,7,6,5,4,3, university,24025,23391,22757,21834,21200, [15476 - 18193],0,0,0,0,0,0
17386, [1281 - 1800],2,20000,2,28,3,2,2,7,7,7, university,2400,2400,2400,2400,2400, [15476 - 18193],0,0,0,0,0,1
11887, [1281 - 1800],1,20000,2,35,0,0,-1,0,0,0, university,0,7609,8217,9741,8308, [15476 - 18193],7609,2500,1600,510,299,0
10164, [1281 - 1800],1,20000,1,55,-1,-1,-1,-1,-1,-1, university,9770,8032,30,240,540, [15476 - 18193],8034,0,600,690,742,0
419, [1100 - 10129],1,[70000 - 100000],2,26,1,-2,-2,-2,-1,-1, high school,-8,-8,-8,1677,2600, [-1590 - 14028],0,0,1685,2613,0,0
22341, [1100 - 10129],2,[70000 - 100000],2,47,0,0,0,-1,-1,-2, high school,19419,19864,4723,0,0, [-1590 - 14028],2013,4731,0,0,0,0
1214, [1100 - 10129],2,[70000 - 100000],1,34,-2,-1,0,-1,-1,-1, high school,23750,22381,14685,7511,6722, [-1590 - 14028],10162,14702,7511,6722,10000,0
15983, [1100 - 10129],2,[70000 - 100000],1,33,-1,2,-1,-1,-1,-1, high school,1600,1782,1600,0,11665, [-1590 - 14028],1782,1600,0,11665,0,0
9799, [1100 - 10129],2,[70000 - 100000],2,39,4,3,2,0,0,0, high school,11081,11021,11240,11476,11708, [-1590 - 14028],420,402,417,423,1472,1
22853, [1100 - 10129],2,[70000 - 100000],2,36,0,0,0,0,0,0, high school,61204,50773,39676,30680,27761, [-1590 - 14028],1421,1381,770,731,600,0
23181, [1100 - 10129],1,[70000 - 100000],2,27,0,0,0,0,0,0, high school,73806,75614,77358,86007,88601, [-1590 - 14028],3000,3000,10000,4000,4000,0
2500, [1100 - 10129],2,[70000 - 100000],1,38,-1,-1,-1,-2,-2,-2, high school,228,0,0,0,0, [-1590 - 14028],0,0,888,0,0,0
19451, [1100 - 10129],1,[70000 - 100000],2,35,0,0,0,0,0,0, high school,14032,13145,11890,12695,13763, [-1590 - 14028],1519,2000,1005,2068,0,0
9364, [0 - 2000],1,180000,2,25,2,2,2,0,0,0, university,31423,30392,28314,29076,30065, [10874 - 20867],0,784,984,1400,0,0
23605, [0 - 2000],1,180000,2,35,-1,-1,-1,-1,-1,-1, university,326,326,326,326,326, [10874 - 20867],326,326,326,326,326,0
10996, [0 - 2000],1,180000,1,37,-1,-1,-1,-1,-1,-1, university,30428,5711,5770,7652,17825, [10874 - 20867],5739,5799,7690,17914,360,0
12795, [0 - 2000],2,180000,1,40,0,0,0,0,0,0, university,126367,130658,79361,81196,83040, [10874 - 20867],7000,4000,3000,3000,4000,0
2541, [0 - 2000],2,180000,1,37,-1,-1,0,-1,-1,-1, university,5688,2297,3115,3172,1589, [10874 - 20867],2018,3138,3187,1597,2394,0
21872, [0 - 2000],2,180000,1,24,1,2,3,2,0,0, university,21821,21197,20400,20000,20000, [10874 - 20867],0,0,0,0,0,1
2913, [0 - 2000],2,180000,2,42,0,0,0,0,0,-2, university,17910,14919,15375,-150,-150, [10874 - 20867],1369,825,0,0,0,0
6370, [0 - 2000],2,180000,1,26,1,2,0,0,0,0, university,72717,74651,70403,71890,73893, [10874 - 20867],3211,2505,2612,3500,5000,0
1039, [0 - 2000],1,180000,1,47,0,0,0,0,0,0, university,168837,172281,175705,179582,184650, [10874 - 20867],6254,6290,6710,8250,0,0
22692, [2000 - 3144],2,50000,2,44,2,2,2,2,2,2, university,42115,41164,43658,44644,43798, [47076 - 47823],0,3500,2000,0,2000,1
23290, [2000 - 3144],1,50000,2,28,0,0,0,0,0,0, university,48896,48587,37211,28248,28430, [47076 - 47823],2000,1432,988,1600,1600,0
14980, [2000 - 3144],2,50000,2,28,0,0,-2,-2,-2,-1, university,0,0,0,0,150, [47076 - 47823],0,0,0,150,150,0
20191, [2000 - 3144],2,50000,2,31,1,-1,-1,-2,-2,-2, university,896,0,0,0,0, [47076 - 47823],0,0,0,0,0,0
23465, [2000 - 3144],1,50000,2,45,0,0,0,0,-2,-2, university,48356,41150,0,0,0, [47076 - 47823],2150,0,0,0,0,0
6761, [2000 - 3144],2,50000,2,52,0,0,0,0,0,0, university,74736,65581,63939,65278,66578, [47076 - 47823],2333,2288,2369,2385,2458,1
8359, [2000 - 3144],2,50000,2,29,0,0,0,0,0,0, university,28395,29127,25446,26141,26852, [47076 - 47823],1500,1000,1100,1300,710,0
730, [2000 - 3144],2,50000,2,33,1,-2,-2,-2,-1,-1, university,0,0,0,1980,2500, [47076 - 47823],0,0,1980,2500,0,0
11542, [2000 - 3144],1,50000,1,40,0,0,0,0,0,0, university,88801,87972,57846,57798,52071, [47076 - 47823],3000,1928,2000,2500,2000,0
5737, [0 - 2900],2,60000,1,52,-1,-1,2,-1,-1,2, high school,632,316,782,782,316, [56793 - 61966],0,782,316,0,632,1
16894, [0 - 2900],1,60000,1,53,-2,-2,-2,-2,-2,-2, high school,-3,-3,580,992,1205, [56793 - 61966],0,583,992,1205,96,0
17473, [0 - 2900],2,60000,2,27,-1,0,-1,-1,-1,-2, high school,27016,10627,680,0,0, [56793 - 61966],10663,680,0,0,2360,0
15269, [0 - 2900],2,60000,2,32,2,0,0,0,0,0, high school,35757,37175,38254,39017,39834, [56793 - 61966],2000,1700,1400,1446,1500,1
22975, [0 - 2900],2,60000,1,39,0,0,0,0,0,0, high school,283210,240876,190709,191162,195336, [56793 - 61966],13163,8349,6840,7252,7800,0
13955, [0 - 2900],2,60000,2,33,2,0,0,0,0,0, high school,131356,136107,128738,126491,125213, [56793 - 61966],7005,7000,4762,5000,5000,0
18617, [0 - 2900],2,60000,1,30,2,-1,3,2,0,-1, high school,1701,1551,1410,479,3158, [56793 - 61966],0,9,0,3158,0,0
543, [0 - 2900],2,60000,2,28,0,0,0,0,0,0, high school,108955,112374,54762,58189,57170, [56793 - 61966],6000,5000,5000,4000,5000,0
9793, [0 - 2900],2,60000,1,41,-2,-2,-2,-1,-1,-1, high school,4983,12029,13821,1493,2229, [56793 - 61966],12040,13821,1493,2229,2057,0
5177, [0 - 28102],2,[390000 - 400000],1,40,-1,-1,-1,-1,0,-1, graduate school,1160,10600,51571,28310,14482, [7217 - 50747],10646,51571,0,14482,12874,0
147, [0 - 28102],2,[390000 - 400000],1,47,0,0,0,0,0,0, graduate school,110616,110340,122967,108834,70064, [7217 - 50747],30357,30000,20000,52183,20000,0
22946, [0 - 28102],2,[390000 - 400000],2,32,0,0,0,0,0,0, graduate school,48351,51815,47225,34975,43725, [7217 - 50747],5000,1653,1500,10000,1495,0
15413, [0 - 28102],2,[390000 - 400000],1,32,0,0,0,0,0,0, graduate school,64250,66293,57657,53035,54693, [7217 - 50747],3049,2706,1870,3000,4000,0
10601, [0 - 28102],1,[390000 - 400000],1,45,-1,2,0,0,2,0, graduate school,5346,9984,19089,18356,17203, [7217 - 50747],5000,10089,0,2000,4166,0
242, [0 - 28102],2,[390000 - 400000],1,40,0,0,0,0,0,0, graduate school,51213,12104,12898,13687,14458, [7217 - 50747],1206,1000,1000,1000,1000,0
7564, [0 - 28102],2,[390000 - 400000],1,48,-2,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [7217 - 50747],0,0,0,0,0,0
3596, [0 - 28102],1,[390000 - 400000],1,36,-1,-1,-1,-1,-1,-1, graduate school,1288,1655,1213,344,221, [7217 - 50747],1655,1213,344,221,28160,0
19296, [0 - 28102],1,[390000 - 400000],2,32,0,0,0,0,0,0, graduate school,211065,206043,181945,52712,3574, [7217 - 50747],10120,8256,5000,4036,153904,0
11049, [1300 - 5000],2,30000,2,46,0,0,0,0,0,2, university,18385,20732,21196,23175,22724, [16534 - 19177],3000,1000,3000,0,3500,0
13989, [1300 - 5000],2,30000,1,44,0,0,0,0,0,0, university,186610,180153,173454,166546,159651, [16534 - 19177],6480,6230,5900,5720,5420,0
19953, [1300 - 5000],2,30000,1,22,0,-1,-1,-1,-1,-1, university,2411,1260,1179,-101,890, [16534 - 19177],1260,1181,101,991,579,0
14450, [1300 - 5000],1,30000,2,52,2,2,0,0,0,0, university,28682,29058,29320,29787,27599, [16534 - 19177],1803,1733,1200,1200,2000,1
1953, [1300 - 5000],2,30000,1,29,4,3,2,0,0,-1, university,153992,132132,114431,116766,95961, [16534 - 19177],0,0,2335,102075,0,1
8310, [1300 - 5000],2,30000,1,49,0,0,-1,-1,-2,-2, university,8644,454,-2,-2,-2, [16534 - 19177],456,0,0,0,519,1
6258, [1300 - 5000],2,30000,2,36,1,-2,-2,-2,-1,-1, university,681,4048,0,5092,7452, [16534 - 19177],4053,0,5092,7464,2485,0
1595, [1300 - 5000],2,30000,2,40,2,2,0,0,0,3, university,17696,19008,19083,21871,21236, [16534 - 19177],1612,687,3100,0,0,1
12038, [1300 - 5000],2,30000,2,26,-2,-2,-2,-2,-2,-2, university,100,100,100,100,100, [16534 - 19177],100,100,100,100,100,0
4257, [0 - 19418],2,[150000 - 160000],2,28,0,0,0,0,0,0, high school,27267,19833,24014,27429,29189, [80015 - 96396],3302,5000,6500,10000,20000,0
